CaseID,CaseNumber,CaseTypeId,CaseType,CaseWorkclassId,CaseWorkclass,CaseStatusId,CaseStatus,DateApplied,Address,Description
0A67F477-ABDB-4A21-96CB-8C57C7ABF5EF,2014-1079,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-19T13:28:00Z,1813 Cactus Mound Leander TX 78641,irrigation install
90B1791C-0F03-43FB-8E05-99F276087D02,2014-1081,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-19T22:26:00Z,1025 COTTON PATCH LEANDER TX 78628,NEW HOME
837388FD-FCF1-40CE-9A37-1EBC2FD72126,2014-1082,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-19T22:28:00Z,1102 DRAKE COVE LEANDER TX 78641,NEW HOME
F5672E59-D873-419F-BFB8-356177930C55,2014-1083,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T13:44:00Z,2416 MOLLY LANE LEANDER TX 78641,NEW HOME
700EC41A-C809-43BF-98C2-330283B14CC1,2014-1084,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T13:51:00Z,2401 MOLLY LANE LEANDER TX 78641,NEW HOME
FACAFAEB-7841-4DFD-A976-DBD1F9A956C1,2014-1085,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T13:54:00Z,2313 MOLLY LN LEANDER TX 78641,NEW HOME
EFE276A3-7C24-4F53-BD71-D174EA18132B,2014-1086,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T13:59:00Z,2321 MOLLY LN LEANDER TX 78641,NEW HOME
CEE28EB9-6CE2-442E-9C28-6F633DD6CA2D,2014-1087,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:05:00Z,2309 MOLLY LN LEANDER TX 78641,NEW HOME
AE46370B-03AB-40A3-96BF-278564AC912A,2014-1088,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:06:00Z,433 ALSATIAN LN LEANDER TX 78641,NEW HOME
746A9C34-4B4C-48B9-8580-FEE0A5531A4B,2014-1089,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:08:00Z,1117 COTTON PATCH TRL LEANDER TX 78641,NEW HOME
D9ED985B-3229-4710-B21C-6164B82E6A23,2014-1090,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:10:00Z,1116 GREYBACK DR LEANDER TX 78641,NEW HOME
9A86D628-3FE0-4BCC-93D0-A9B633A6F242,2014-1091,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:12:00Z,1107 DRAKE CV LEANDER TX 78641,NEW HOME
9923F4AB-CB6A-4540-B988-2929325C3125,2014-1092,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:14:00Z,1112 GREYBACK DR LEANDER TX 78641,NEW HOME
B5A8EC20-9EC2-4C72-B8BC-CA4CDC1EC16B,2014-1093,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:16:00Z,1013 COTTON PATCH TRL LEANDER TX 78641,NEW HOME
02153FD2-9469-4C62-B797-DFBDD3931EAA,2014-1094,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:20:00Z,2116 LONG BOW DR LEANDER TX 78641,sprinkler system
660A4458-9D1F-47C9-B012-2A0A0F759129,2014-1095,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T14:22:00Z,2205 LOOKOUT RANGE DR LEANDER TX 78641,sprinkler system
211848C7-38A9-4B51-B060-B92959260B27,2014-1096,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:26:00Z,2312 MOLLY LN LEANDER TX 78641,NEW HOME
C2E3AFBA-B26F-49D1-942F-FECAF2B1FAB4,2014-1097,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:28:00Z,413 TULA TRL LEANDER TX 78641,NEW HOME
998AF0E8-8E1D-4527-8790-E5665381A27D,2014-1098,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:31:00Z,1017 COTTON PATCH TRL LEANDER TX 78641,NEW HOME
FED16514-2938-4656-948A-7A5F369C259A,2014-1099,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:34:00Z,1108 GREYBACK DR LEANDER TX 78641,NEW HOME
6A807D82-2E95-434E-9042-A224C19AAE0A,2014-1100,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:36:00Z,625 JESS MAYNARD TRL LEANDER TX 78641,NEW HOME
866EA862-6144-44F3-BC77-C3A81070A99D,2014-1101,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:38:00Z,509 ALSATIAN LN LEANDER TX 78641,NEW HOME
AA0381AE-6A7F-4AC0-AA91-D930409C6001,2014-1102,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:41:00Z,1101 COTTON PATCH TRL LEANDER TX 78641,NEW HOME
47DD1A0C-05A6-43CE-879B-B7E9FEE5721D,2014-1103,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:45:00Z,528 TULA TRL LEANDER TX 78641,NEW HOME
BFC32F89-5C30-4F7B-A0FB-00C260CBB6BC,2014-1104,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:47:00Z,516 TULA TRL LEANDER TX 78641,NEW HOME
D268D89E-821D-4406-B211-230260A62D2B,2014-1105,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:49:00Z,533 JESS MAYNARD TRL LEANDER TX 78641,NEW HOME
AB7D1C3E-8199-4CD5-807C-6F993C131D4C,2014-1106,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-20T21:51:00Z,501 HEINATZ FLAT LN LEANDER TX 78641,NEW HOME
1ACD6ABC-C9FA-4C31-B2FB-287E6C79434C,2014-1107,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-21T16:29:00Z,1936 HARVEST DANCE DR LEANDER TX 78641,Install Sprinkler System
28C6069D-62E8-4EB5-8667-95491C23BA78,2014-1108,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-21T16:36:00Z,2409 LEGEND TRL LEANDER TX 78641,Install Sprinkler System
72A29DA7-CFD8-4666-B60D-75C04BF6974A,2014-1109,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-21T16:43:00Z,1533 LOTUS FLOWER LOOP LEANDER TX 78641,New SFR
B20C757D-47B6-4548-AE35-2E1FAC468A2F,2014-1110,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-21T16:46:00Z,1140 YELLOW IRIS RD LEANDER TX 78641,New SFR
01054F20-F6C6-4FE8-9EB3-0A9269D6A583,2014-1111,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-22T17:45:00Z,1920 BOLD SUNDOWN DR LEANDER TX 78641,Install sprinkler system
E59FEF0D-27E7-42D8-A406-43E761EEE64F,2014-1112,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-22T17:48:00Z,2405 BOWEN ST LEANDER TX 78641,Install Irrigation System
753F4CAE-FBF3-408C-A02A-05ED50CBFA99,2014-1113,24e41058-5bd6-df47-0e0b-c4f38a4ceb5d,Pool  - Residential Pool/Spa,78bc4aac-c830-60b4-b853-a01c6e906654,Residential Pool/Spa,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-22T17:50:00Z,1620 BUFFALO THUNDER LEANDER TX 78641,Swimming Pool and Spa
3058D492-DDF6-48DE-AE61-6BFD8D439018,2014-1114,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-22T17:52:00Z,1417 BOVINA DR LEANDER TX 78641,New SFR
A7BC9D11-7B47-4BE8-B237-EA730184CD31,2014-1115,ec249354-a23a-8181-184e-32083ff80181,BLD - Commercial - Tenant Finish Out,f8201aa9-cf55-2cb8-54e9-44d5ac59078e,Tenant Finish Out,441859bc-e46e-4b63-824b-976ed8395355,Fees Due,2014-08-22T17:57:00Z,"304 Hazelwood, Suite A Leander TX 78641","Initial tenant finish out of Suite A to include top out of restrooms, construction of an office and storage for approx. 2,700 SF of tenant space."
E593EAF7-C451-49B4-BC69-BC2E471F4B5B,2014-1116,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-22T18:00:00Z,3001 VISTA HEIGHTS DR LEANDER TX 78641,New Construction
50261C78-97EA-4287-807B-A29C1A4C28D8,2014-1117,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-22T19:56:00Z,3512 JUNIPER RIM RD LEANDER TX 78641,New construction
156F9A75-5F05-4CC7-B38A-7A027FFB192D,2014-1118,ec249354-a23a-8181-184e-32083ff80181,BLD - Commercial - Tenant Finish Out,f8201aa9-cf55-2cb8-54e9-44d5ac59078e,Tenant Finish Out,b2cd9836-2368-412d-b584-40dfd4fe28c0,Void,2014-08-22T19:58:00Z,"304 Hazelwood, Suite D Leander TX 78641","Initial Tenant Finish Out for Walker Business Park Suite D. Work to include restroom topout, demising wall and installation of lighting and HVAC. Tenant space is approx. 1,800 SF."
2F37D038-16FD-4026-9198-EC20374681F5,2014-1119,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-25T20:33:00Z,2320 JAKE PICKLE PASS LEANDER TX 78641,INSTALL SPRINKLER SYSTEM
22CF5C9A-1422-4AF8-B028-9EB4EA3E1329,2014-1120,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-26T05:00:00Z,2601 HILLTOP DIVIDE LN LEANDER TX 78641,sprinkler system
FD49B2B3-D90E-48B9-8846-C93CE69C903D,2014-1121,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-26T05:00:00Z,2705 SHUMARD BLUFF DR LEANDER TX 78641,sprinkler system
6BC19313-CA2E-4017-A44A-EB8F6731601C,2014-1122,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-26T05:00:00Z,3009 RABBITS TAIL DR LEANDER TX 78641,sprinkler system
369E09EB-9C1E-4BF2-92DD-F01D55070D6C,2014-1123,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-26T17:32:00Z,632 LOMA CEDRO BND LEANDER TX 78641,irrigation install
7171683B-C960-448D-84EF-3FDF91BBD8AA,2014-1124,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-26T17:36:00Z,2200 JULIA LN LEANDER TX 78641,INSTALL SPRINKLER SYSTEM
6580ECEE-F520-4CB8-B082-C46393411377,2014-1125,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-26T17:41:00Z,2400 BILLY PAT RD LEANDER TX 78641,INSTALL SPRINKLER SYATEM
A8F90BF4-F511-46F5-BBD1-519F3CDDFB4E,2014-1127,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,b2cd9836-2368-412d-b584-40dfd4fe28c0,Void,2014-08-26T18:58:00Z,2200 JULIA LN LEANDER TX 78641,INSTALL SPRINKLER SYSTEM
B10E51B9-779F-4700-A77D-AC5D61034555,2014-1128,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Remodel,395cc6c8-6f96-023b-2a67-a3b363c5d3e2,Remodel,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-27T12:58:00Z,2101 PEORIA DR LEANDER TX 78641,Enclosing existing patio with glass windows and sliding door
2CBE570E-8CD4-469A-884F-0DD79A975430,2014-1129,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-27T13:01:00Z,1016 COTTON PATCH TRL LEANDER TX 78641,NEW HOME
B90CB97E-186C-412A-AA3D-5C84A5CE6F1D,2014-1130,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-27T13:02:00Z,1005 COTTON PATCH TRL LEANDER TX 78641,NEW HOME
E8F2A6DB-E70E-4154-957C-A4C6DD075D49,2014-1131,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-27T16:36:00Z,1561 LOTUS FLOWER LOOP LEANDER TX 78641,New SFR
5653A7AE-3835-405B-A12D-B6755787222F,2014-1132,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-27T16:38:00Z,700 JESS MAYNARD TRL LEANDER TX 78641,NEW HOME
8385EF31-1AF7-488C-A096-A94610BDB77C,2014-1133,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-27T16:50:00Z,1557 LOTUS FLOWER LOOP LEANDER TX 78641,New SFR
1674D612-C6E6-4D7C-8A0C-9B616B7A43BD,2014-1134,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-27T16:54:00Z,1141 YELLOW IRIS RD LEANDER TX 78641,New SFR
40B5EC03-4621-4040-8204-95C2DDB770EB,2014-1135,24e41058-5bd6-df47-0e0b-c4f38a4ceb5d,Pool  - Residential Pool/Spa,78bc4aac-c830-60b4-b853-a01c6e906654,Residential Pool/Spa,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-27T20:13:00Z,2032 HARVEST DANCE DR LEANDER TX 78641,Gunite Swiming Pool and In-pool spa
D373B825-6D2A-4070-B4A3-DD3AAC80B91A,2014-1136,24e41058-5bd6-df47-0e0b-c4f38a4ceb5d,Pool  - Residential Pool/Spa,78bc4aac-c830-60b4-b853-a01c6e906654,Residential Pool/Spa,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-28T13:56:00Z,700 UNITY DR LEANDER TX 78641,Inground Swimming Pool and Spa
4A18BB77-C2EE-4842-9D6B-60CBA162DE03,2014-1137,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-28T14:58:00Z,2729 GRANITE HILL DR LEANDER TX 78641,New House
D5722D69-D8FB-4F08-8618-5F3CB4F0554E,2014-1138,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-28T15:29:00Z,409 OLD PECAN LN LEANDER TX 78641,New House
8275405F-97A2-40DA-B961-02B94F2A520B,2014-1139,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-28T15:50:00Z,505 CEREZO DR LEANDER TX 78641,lawn sprinkler install
C006F7A5-F2EF-4368-BDEF-37ED353B71E8,2014-1140,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-28T16:01:00Z,405 ALSATIAN LN LEANDER TX 78641,NEW HOME
0B1F296E-EB15-4897-93D3-203BBD875437,2014-1141,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-28T19:23:00Z,4020 BENETTON WAY LEANDER TX 78641,New House
F713233B-258E-43D2-8B1E-E5ADA75326DF,2014-1142,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-29T14:39:00Z,1525 GRAFORD ST LEANDER TX 78641,New SFR
9E65B43A-D0E6-4AD0-B832-B19AA84E511C,2014-1143,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-29T16:11:00Z,2209 GRAND LAKE PKWY LEANDER TX 78641,Irrigation Install
ECCBE8E1-9E29-4CE4-8F09-65BA9357AE9D,2014-1144,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-29T16:13:00Z,1729 CACTUS MOUND DR LEANDER TX 78641,irrigation install
C20F3C2C-0D73-4D62-8FF2-32A35F1A2EEE,2014-1145,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-29T16:16:00Z,2140 GRAND LAKE PKWY LEANDER TX 78641,irrigation install
E12C19A7-2EE4-4400-8F53-42961FDAAF71,2014-1146,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-29T19:46:00Z,2409 MONTELLO CT LEANDER TX 78641,New Construction
ABDAB846-4BC3-4FC0-B5F6-E2838B1195A7,2014-1147,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-29T21:49:00Z,621 JESS MAYNARD TRL LEANDER TX 78641,INSTALL SPRINKLER SYSTEM
134250A3-0A94-412C-9CD2-A8A359E7997B,2014-1148,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-29T21:50:00Z,609 UNITY DR LEANDER TX 78641,New House
CD5CADBE-36D0-40AB-B901-66A7AA204B58,2014-1149,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-08-29T21:53:00Z,641 JOPPA RD LEANDER TX 78641,INSTALL SPRINKLER SYSTEM
2C1FE1B8-6C31-4444-BE4D-DB22375102C5,2014-1152,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-09-02T15:18:00Z,1912 LEADERS LN LEANDER TX 78641,New House
CF2A547D-7300-45EA-9F75-652D83FBA68F,2014-1153,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2014-09-02T15:22:00Z,2248 CHAMPIONS CORNER DR LEANDER TX 78641,New House
